c1,c2,sigma_freq,sigma_phase,P,M,delF,delTheta,cost
9.99733383742876,7.994975361247644,0.08785918359407999,0.0246479535031151,2.801242687632213,122.67838761762846,0.9994695105710807,1.4974663295388662,0.14809330175118968
9.621392798196071,7.744935155483913,0.08278061880028029,0.016807940077541404,2.867002998182845,123.9199787173456,0.9674288613237348,1.5137203146846734,0.14385571468588165
6.664479179328703,7.542853327744133,0.08255412587997009,0.021300630767729027,2.9975956686971803,122.15893016402204,0.9683810532304383,1.480103418482791,0.19650207117652754
9.799543619713736,7.901989774541217,0.08543400872965766,0.023464974691258737,2.9344328622665126,126.31984642458727,0.9998142208420219,1.4775463391125983,0.14638336870679503
9.665165049691838,7.36399098912709,0.08094601327265401,0.025318068945940086,2.851119429925187,124.17564888029112,0.9457607441408997,1.5442255113187608,0.18325790721488963
9.603972516741946,8.051260017769843,0.07814286078264769,0.02542314922743369,2.9998431054549295,123.76247907188429,0.998613322685542,1.4852659382464932,0.17878438399674657
9.99273431137339,7.327499581085165,0.08141121283218662,0.022080616665984938,2.7956454090247878,125.72876332567122,0.9776168943472722,1.4374575480132081,0.1746411807876265
9.719528188557215,7.4379490856937505,0.07772435161637602,0.026471599017463182,2.842040436633255,120.95863174928056,0.9843754006879352,1.5147796896785954,0.147091906354031
9.537403256511219,7.619917753700322,0.081218091969522,0.020845670608407467,2.82497177093636,118.4230195191921,0.9707263868875333,1.4859241228760822,0.1774011785692678
9.199257140378478,8.337503803033853,0.07551926933889382,0.02641995485918431,2.637908749427428,121.82203655637615,0.9991551158213189,1.360597793259855,0.13840266461057366
9.248006762432212,7.174750309859268,0.08035830466749888,0.02524803843532753,2.856770840911159,116.69628589395232,0.9835721573982846,1.3929790459383167,0.16456205268741586
9.795902379722158,6.348091222042414,0.08273875543658461,0.028239726582638725,2.819554002099741,120.45748123421208,0.9526639954321358,1.3862445730750153,0.15544815435526232
9.383554027635505,6.937196804652374,0.07791784194497677,0.03737568533283303,2.92935734338456,125.70548886880516,0.9157981924571404,1.2584730209266382,0.18720245806748026
9.811823379831852,7.44527535109161,0.07434217517685443,0.01878494028151381,2.996703218305617,118.68323677714987,0.9792472060870041,1.4640422958004236,0.08825997396781904
9.49728855181475,7.708941529675564,0.0745626969449643,0.01709198574901777,2.9702182518018603,119.45718984979307,0.955980138603224,1.323797250653545,0.19247019049535313
9.824149022354655,7.789234576547276,0.07775367162871,0.016696595883404823,2.9289283270791753,124.22670771096591,0.9639579228535873,1.379233864460177,0.14602655400992082
9.821083155480366,6.5475564907211865,0.0736013827788435,0.013062496232041913,2.7801980542902545,125.37335566686806,0.9418303985442291,1.265835078746718,0.14562880029339006
9.555825757008478,7.931106026766484,0.07607654518897067,0.02411621342537858,2.8881320150545964,122.22096977790572,0.9627402516441095,1.4246780995781525,0.16527715694561076
9.662438740197734,7.234179430792109,0.07427633531694104,0.026100373272135942,2.8623710671965674,122.25205538257583,0.9440564823780745,1.2435220533802576,0.17640081356683662
9.991772851010623,7.571160108609195,0.07224294701718122,0.019094588589605145,2.791550111816974,118.10012570057259,0.9999678921812306,1.4970534066425178,0.16179526356283616
9.45094610298654,6.419186100604276,0.075356342311859,0.02424649820758846,2.9047525447788414,120.39141118236309,0.999995649082349,1.294397758014686,0.12302402993978229
9.339992918472047,8.546207274153659,0.08100041577691182,0.0250086081485641,2.746561074031252,117.72861427460505,0.9850608442399756,1.546328227547135,0.19010666834469184
9.471021822804703,8.095584056803517,0.08275621847974303,0.033618881458881714,2.901383061396743,127.94116342726593,0.9812309980479433,1.440175696981794,0.19282239462261833
9.351639600877876,7.380346508054748,0.07789399712399006,0.02472293054615062,2.927469054083214,121.41602276704054,0.9997219625576778,1.4082244046422807,0.09893274765234766
7.901554978044762,7.678784107211955,0.07486780223696597,0.02988131163956765,2.9374434525019506,119.4847942000249,0.9633643874206906,1.513728776817064,0.15562410051942482
9.32368365892211,7.141379906284772,0.07608202464040073,0.030329089654020924,2.957009982978895,125.55057249211245,0.922329570334582,1.462309412470643,0.1371008197611254
9.402355199228696,7.412947658548838,0.08484974945238763,0.02603248673480499,2.7911038858700943,120.09358903435384,0.9798730047992902,1.5501952684184748,0.14264736693520028
9.820276027967342,7.2593360256421535,0.07102385933915929,0.025583162554364228,2.8761010227262687,118.93310550250875,0.9999712134725358,1.3873162568946027,0.11847275956942743
9.999068404173817,7.40616187348934,0.07096597914573897,0.03343994496239375,2.7658144012626087,115.17327470034971,0.9618550646328924,1.4051066910284173,0.1409946135392633
9.80613862667857,7.219226142203671,0.08212567804196491,0.03160261844318953,2.9138288360918922,123.60513096226578,0.9495573078673945,1.4960932359084707,0.17184271252158498
9.839590851507866,6.949789433869934,0.08408257003882985,0.02824758257279328,2.7931316983547827,127.97464375318441,0.97696398377225,1.346111323648268,0.15318188375082267
9.608573920761604,8.117069468521269,0.07869205908073068,0.021939212056091662,2.9442123406493312,119.19153457371955,0.9995978281482645,1.4380641464623414,0.1915773171293504
9.658184432417272,7.09191292728158,0.07715918653580746,0.04369047048753958,2.9161871560869783,124.20507705688713,0.9211840601782993,1.4236032313370919,0.19210145446118765
9.709249729187327,7.6468256052682655,0.07854047603577256,0.016319600090768344,2.916273597039762,122.5208272435451,0.9334647640645675,1.5393074907054662,0.19533863091179313
9.836269616869247,8.268432690277805,0.073255275679078,0.033841478713236284,2.7980583792338156,125.72563363791207,0.8886463982753787,1.4963081591285294,0.16017944447065882
9.537157515304095,7.420377876785442,0.07570695195713738,0.029919629377445148,2.8847448875294,123.5314957156453,0.9482349082907164,1.3904789796213919,0.18825850950911377
9.82569417641531,6.788548330261808,0.08580071072602458,0.03591354329246322,2.912446819494314,121.00273863150372,0.9834165052312025,1.557195822515445,0.15336424680175917
9.677956201664738,7.303388896698219,0.0803685256172083,0.02114978402679945,2.8452277778614388,125.39340610389364,0.9300328020893036,1.4513892287610226,0.1826492826282505
9.477006135261929,8.086059914993584,0.0815141113845357,0.023063032932839053,2.84780420828065,123.81660666283126,0.9650835838542766,1.4968634798502107,0.16785175575873995
9.99672746219658,7.293327192737649,0.0749383161050392,0.03125832935297615,2.9994191834062494,120.5785816118081,0.9997829671769253,1.595068135787656,0.12973357380756975
9.994313555561506,7.730094539952136,0.078855722305722,0.007494396886366125,2.709461236855208,121.44396745163516,0.9474112449123487,1.4047782871521064,0.19468337860332788
9.786231582520925,8.070842781773406,0.08077632643324455,0.022402644485137988,2.9991114187244525,122.8099213316514,0.9987704919729998,1.599915601158756,0.12290853757662301
9.995804991980055,7.550854700974336,0.07590911051957422,0.012585003044690152,2.7573934212909323,123.4276931654216,0.9996309530598301,1.4248120027682605,0.1673924095346665
